date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:37:20	9486/9486	---M--	200	added ('OK')	image/jpeg	etag:%221d5852def2ca280:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/91fd8dee20cf1dd39dacc4cffe5752c9.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/91fd8dee20cf1dd39dacc4cffe5752c9.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:21	8514/8514	---M--	200	added ('OK')	image/jpeg	etag:%221d5852def2ca280:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/48cf353538b40130d061b46bda8b62b0.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/48cf353538b40130d061b46bda8b62b0.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:21	8270/8270	---M--	200	added ('OK')	image/jpeg	etag:%221d5852def2ca280:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/56b77e15d6a16d0f0fa19cb5da3010bf.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/56b77e15d6a16d0f0fa19cb5da3010bf.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:22	7490/7490	---M--	200	added ('OK')	image/jpeg	etag:%221d5852df489ed00:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/0892b16142d72ea995c3594342b52925.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/0892b16142d72ea995c3594342b52925.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:22	8669/8669	---M--	200	added ('OK')	image/jpeg	etag:%221d5852df489ed00:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/afa3e5bdc057ae3c8a33899bd97fff5a.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/afa3e5bdc057ae3c8a33899bd97fff5a.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:22	7869/7869	---M--	200	added ('OK')	image/jpeg	etag:%221d5852def2ca280:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/553d16b24a573c732614d3522c1e99da.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/553d16b24a573c732614d3522c1e99da.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:23	8133/8133	---M--	200	added ('OK')	image/jpeg	etag:%221d5852def2ca280:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/49ae58d7d0091e4385a5e31f1f1faecb.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/49ae58d7d0091e4385a5e31f1f1faecb.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:23	10698/10698	---M--	200	added ('OK')	image/jpeg	etag:%221d5852def2ca280:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/34e6059ce7e8c0c84433b3052c2195f2.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/34e6059ce7e8c0c84433b3052c2195f2.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:24	9564/9564	---M--	200	added ('OK')	image/jpeg	etag:%221d5852dedfb7580:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/2acf6bee3091ebd93ee6a84576ba1a65.jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/2acf6bee3091ebd93ee6a84576ba1a65.jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:24	9527/9527	---M--	200	added ('OK')	image/jpeg	etag:%221d585330a4de100:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/8beb9bbdf84d9b9cfd4308dd2bbf01d9.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/8beb9bbdf84d9b9cfd4308dd2bbf01d9.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:25	8482/8482	---M--	200	added ('OK')	image/jpeg	etag:%221d585330a4de100:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/4bfd413866b0ae347658816fce56dffb.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/4bfd413866b0ae347658816fce56dffb.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:25	8178/8178	---M--	200	added ('OK')	image/jpeg	etag:%221d585330a4de100:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/068fe38bbe7b543cb1e3df9364d4347a.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/068fe38bbe7b543cb1e3df9364d4347a.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:26	11088/11088	---M--	200	added ('OK')	image/jpeg	etag:%221d585330ae67780:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/87c7cb54901f5e8786a521c8685d1f29.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/87c7cb54901f5e8786a521c8685d1f29.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:26	9402/9402	---M--	200	added ('OK')	image/jpeg	etag:%221d585330ae67780:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/039893fcce94e66a63c49802ed33d079.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/039893fcce94e66a63c49802ed33d079.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:27	10122/10122	---M--	200	added ('OK')	image/jpeg	etag:%221d585330ae67780:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/6e6fd3b8f2e6f6c9a595d9361df55d86.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/6e6fd3b8f2e6f6c9a595d9361df55d86.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:27	7443/7443	---M--	200	added ('OK')	image/jpeg	etag:%221d585330ae67780:0%22	https://www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/3daea1479e13d4d82f75e8555495a12e.1).jpg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/thumbnails/34/300x250/images/photo-gallery/our-work/3daea1479e13d4d82f75e8555495a12e.1).jpg	(from https://www.proformanceroofs.com/photo-gallery/our-work/)
10:37:28	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Aug%202020%2017:37:25%20GMT	https://www.proformanceroofs.com/blog/2019/december/admin/	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/blog/2019/december/admin/index.html	(from https://www.proformanceroofs.com/blog/2019/december/)
10:37:28	495/495	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d669bcc0988f00%22	https://www.proformanceroofs.com/cms/svg/admin/icon_cancel.16.ffffff.svg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/svg/admin/icon_cancel.16.ffffff.svg	(from https://www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css)
10:37:29	1129/1129	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d669bcc0988f00%22	https://www.proformanceroofs.com/cms/svg/admin/icon_share.36.ffffff.svg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/svg/admin/icon_share.36.ffffff.svg	(from https://www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css)
10:37:29	673/673	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d669bcc1312580%22	https://www.proformanceroofs.com/cms/svg/admin/icon_expand.24.ffffff.svg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/svg/admin/icon_expand.24.ffffff.svg	(from https://www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css)
10:37:30	681/681	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d669bcc1312580%22	https://www.proformanceroofs.com/cms/svg/admin/icon_contract.24.ffffff.svg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/svg/admin/icon_contract.24.ffffff.svg	(from https://www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css)
10:37:30	761/761	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d669bcc1c9bc00%22	https://www.proformanceroofs.com/cms/svg/admin/icon_search.24.ffffff.svg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/svg/admin/icon_search.24.ffffff.svg	(from https://www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css)
10:37:30	342/342	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d669bcc1c9bc00%22	https://www.proformanceroofs.com/cms/svg/site/icon_arrow_left.36.ffffff.svg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/svg/site/icon_arrow_left.36.ffffff.svg	(from https://www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css)
10:37:31	351/351	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d669bcc2625280%22	https://www.proformanceroofs.com/cms/svg/site/icon_arrow_right.36.ffffff.svg	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/cms/svg/site/icon_arrow_right.36.ffffff.svg	(from https://www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css)
10:37:31	36869/36869	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2003%20Aug%202020%2017:37:28%20GMT	https://www.proformanceroofs.com/images/main-images/preloader.gif	C:/Users/jwyvp/Desktop/Working/Performance%20Roof/www.proformanceroofs.com/images/main-images/preloader.74.delayed	(from https://www.proformanceroofs.com/cms/includes/76p6tr89s0n.2005051912475.css)
